,AFM_month,AFI_month,GAZ_month,AGM_month,AKT_month,ADI_month,ALM_month,ARD_month,ATL_month,ATW_month,BAL_month,BOA_month,BCP_month,BCI_month,CFG_month,COL_month,NEJ_month,CMA_month,DRI_month,ADH_month,CIH_month,CMG_month,CSR_month,DHO_month,DIS_month,DWY_month,NKL_month,EQD_month,FBR_month,HPS_month,IAM_month,IBC_month,IMO_month,INV_month,JET_month,LBV_month,LES_month,LHM_month,M2M_month,MAB_month,MDP_month,MIC_month,MLE_month,MNG_month,MOX_month,MUT_month,OUL_month,PRO_month,RDS_month,REB_month,S2M_month,SAH_month,SAM_month,SBM_month,MSA_month,SLF_month,SNA_month,STR_month,TQM_month,TGC_month,TMA_month,UMR_month,WAA_month,ZDJ_month,SRM_month,SNP_month,SMI_month,CMT_month,DYT_month,RIS_month,SID_month,SOT_month
0,-0.000889679715302405,-0.016557377049180366,0.015957446808510856,-0.05643636363636373,0.04932301740812384,-0.0845230002266033,-0.01736111111111116,0.017441860465115866,0.004696673189824141,0.0017421602787457413,-0.06818181818181823,-0.004545454545454741,0.05263157894736836,-0.020761245674740803,-0.04729422464756694,-0.011698113207546879,-0.0560790273556232,0.03896103896103886,0.0,0.07029972752043512,0.04738684671167803,-0.20595667870036116,0.021052631578947434,0.006596306068601621,0.0,0.009375000000000133,-0.03835939805252264,-0.13289581624282187,0.027932960893854775,-0.04013961605584637,0.011201866977829322,-0.05882352941176461,-0.006666666666666599,0.028594939312898138,-0.1095890410958903,0.05112219451371569,-0.0036231884057973396,0.031937172774869405,0.05818181818181789,0.03222222222222215,-0.06448598130841132,-0.007692307692307443,0.07258064516129026,0.0014054813773718422,0.020199959192001682,-0.02640264026402661,0.06650446066504445,0.024945054945055167,-0.06625097427903326,0.02401960784313739,0.11980238781391472,0.02788203753351204,0.0,-0.04132935662547943,0.055133079847908606,0.03333333333333388,0.0037641154328726945,0.10843373493975905,-0.02142857142857091,0.04505272126957105,0.01333333333333342,0.028823529411764914,0.003779457536683184,-0.12034354304635753,0.023960880195598833,-0.11688094840540997,0.007537688442211143,-0.027829313543598966,0.006147540983606703,-0.0853391684901531,-0.0665170373393188,-0.0010570824524308575
1,-0.000889679715302405,-0.016557377049180366,0.015957446808510856,-0.05643636363636373,0.04932301740812384,-0.0845230002266033,-0.01736111111111116,0.017441860465115866,0.004696673189824141,0.0017421602787457413,-0.06818181818181823,-0.004545454545454741,0.05263157894736836,-0.020761245674740803,-0.04729422464756694,-0.011698113207546879,-0.0560790273556232,0.03896103896103886,0.0,0.07029972752043512,0.04738684671167803,-0.20595667870036116,0.021052631578947434,0.006596306068601621,0.0,0.009375000000000133,-0.03835939805252264,-0.13289581624282187,0.027932960893854775,-0.04013961605584637,0.011201866977829322,-0.05882352941176461,-0.006666666666666599,0.028594939312898138,-0.1095890410958903,0.05112219451371569,-0.0036231884057973396,0.031937172774869405,0.05818181818181789,0.03222222222222215,-0.06448598130841132,-0.007692307692307443,0.07258064516129026,0.0014054813773718422,0.020199959192001682,-0.02640264026402661,0.06650446066504445,0.024945054945055167,-0.06625097427903326,0.02401960784313739,0.11980238781391472,0.02788203753351204,0.0,-0.04132935662547943,0.055133079847908606,0.03333333333333388,0.0037641154328726945,0.10843373493975905,-0.02142857142857091,0.04505272126957105,0.01333333333333342,0.028823529411764914,0.003779457536683184,-0.12034354304635753,0.023960880195598833,-0.11688094840540997,0.007537688442211143,-0.027829313543598966,0.006147540983606703,-0.0853391684901531,-0.0665170373393188,-0.0010570824524308575
2,-0.000889679715302405,-0.016557377049180366,0.015957446808510856,-0.05643636363636373,0.04932301740812384,-0.0845230002266033,-0.01736111111111116,0.017441860465115866,0.004696673189824141,0.0017421602787457413,-0.06818181818181823,-0.004545454545454741,0.05263157894736836,-0.020761245674740803,-0.04729422464756694,-0.011698113207546879,-0.0560790273556232,0.03896103896103886,0.0,0.07029972752043512,0.04738684671167803,-0.20595667870036116,0.021052631578947434,0.006596306068601621,0.0,0.009375000000000133,-0.03835939805252264,-0.13289581624282187,0.027932960893854775,-0.04013961605584637,0.011201866977829322,-0.05882352941176461,-0.006666666666666599,0.028594939312898138,-0.1095890410958903,0.05112219451371569,-0.0036231884057973396,0.031937172774869405,0.05818181818181789,0.03222222222222215,-0.06448598130841132,-0.007692307692307443,0.07258064516129026,0.0014054813773718422,0.020199959192001682,-0.02640264026402661,0.06650446066504445,0.024945054945055167,-0.06625097427903326,0.02401960784313739,0.11980238781391472,0.02788203753351204,0.0,-0.04132935662547943,0.055133079847908606,0.03333333333333388,0.0037641154328726945,0.10843373493975905,-0.02142857142857091,0.04505272126957105,0.01333333333333342,0.028823529411764914,0.003779457536683184,-0.12034354304635753,0.023960880195598833,-0.11688094840540997,0.007537688442211143,-0.027829313543598966,0.006147540983606703,-0.0853391684901531,-0.0665170373393188,-0.0010570824524308575
3,-0.000889679715302405,-0.016557377049180366,0.015957446808510856,-0.05643636363636373,0.04932301740812384,-0.0845230002266033,-0.01736111111111116,0.017441860465115866,0.004696673189824141,0.0017421602787457413,-0.06818181818181823,-0.004545454545454741,0.05263157894736836,-0.020761245674740803,-0.04729422464756694,-0.011698113207546879,-0.0560790273556232,0.03896103896103886,0.0,0.07029972752043512,0.04738684671167803,-0.20595667870036116,0.021052631578947434,0.006596306068601621,0.0,0.009375000000000133,-0.03835939805252264,-0.13289581624282187,0.027932960893854775,-0.04013961605584637,0.011201866977829322,-0.05882352941176461,-0.006666666666666599,0.028594939312898138,-0.1095890410958903,0.05112219451371569,-0.0036231884057973396,0.031937172774869405,0.05818181818181789,0.03222222222222215,-0.06448598130841132,-0.007692307692307443,0.07258064516129026,0.0014054813773718422,0.020199959192001682,-0.02640264026402661,0.06650446066504445,0.024945054945055167,-0.06625097427903326,0.02401960784313739,0.11980238781391472,0.02788203753351204,0.0,-0.04132935662547943,0.055133079847908606,0.03333333333333388,0.0037641154328726945,0.10843373493975905,-0.02142857142857091,0.04505272126957105,0.01333333333333342,0.028823529411764914,0.003779457536683184,-0.12034354304635753,0.023960880195598833,-0.11688094840540997,0.007537688442211143,-0.027829313543598966,0.006147540983606703,-0.0853391684901531,-0.0665170373393188,-0.0010570824524308575
4,-0.000889679715302405,-0.016557377049180366,0.015957446808510856,-0.05643636363636373,0.04932301740812384,-0.0845230002266033,-0.01736111111111116,0.017441860465115866,0.004696673189824141,0.0017421602787457413,-0.06818181818181823,-0.004545454545454741,0.05263157894736836,-0.020761245674740803,-0.04729422464756694,-0.011698113207546879,-0.0560790273556232,0.03896103896103886,0.0,0.07029972752043512,0.04738684671167803,-0.20595667870036116,0.021052631578947434,0.006596306068601621,0.0,0.009375000000000133,-0.03835939805252264,-0.13289581624282187,0.027932960893854775,-0.04013961605584637,0.011201866977829322,-0.05882352941176461,-0.006666666666666599,0.028594939312898138,-0.1095890410958903,0.05112219451371569,-0.0036231884057973396,0.031937172774869405,0.05818181818181789,0.03222222222222215,-0.06448598130841132,-0.007692307692307443,0.07258064516129026,0.0014054813773718422,0.020199959192001682,-0.02640264026402661,0.06650446066504445,0.024945054945055167,-0.06625097427903326,0.02401960784313739,0.11980238781391472,0.02788203753351204,0.0,-0.04132935662547943,0.055133079847908606,0.03333333333333388,0.0037641154328726945,0.10843373493975905,-0.02142857142857091,0.04505272126957105,0.01333333333333342,0.028823529411764914,0.003779457536683184,-0.12034354304635753,0.023960880195598833,-0.11688094840540997,0.007537688442211143,-0.027829313543598966,0.006147540983606703,-0.0853391684901531,-0.0665170373393188,-0.0010570824524308575
5,-0.000889679715302405,-0.016557377049180366,0.015957446808510856,-0.05643636363636373,0.04932301740812384,-0.0845230002266033,-0.01736111111111116,0.017441860465115866,0.004696673189824141,0.0017421602787457413,-0.06818181818181823,-0.004545454545454741,0.05263157894736836,-0.020761245674740803,-0.04729422464756694,-0.011698113207546879,-0.0560790273556232,0.03896103896103886,0.0,0.07029972752043512,0.04738684671167803,-0.20595667870036116,0.021052631578947434,0.006596306068601621,0.0,0.009375000000000133,-0.03835939805252264,-0.13289581624282187,0.027932960893854775,-0.04013961605584637,0.011201866977829322,-0.05882352941176461,-0.006666666666666599,0.028594939312898138,-0.1095890410958903,0.05112219451371569,-0.0036231884057973396,0.031937172774869405,0.05818181818181789,0.03222222222222215,-0.06448598130841132,-0.007692307692307443,0.07258064516129026,0.0014054813773718422,0.020199959192001682,-0.02640264026402661,0.06650446066504445,0.024945054945055167,-0.06625097427903326,0.02401960784313739,0.11980238781391472,0.02788203753351204,0.0,-0.04132935662547943,0.055133079847908606,0.03333333333333388,0.0037641154328726945,0.10843373493975905,-0.02142857142857091,0.04505272126957105,0.01333333333333342,0.028823529411764914,0.003779457536683184,-0.12034354304635753,0.023960880195598833,-0.11688094840540997,0.007537688442211143,-0.027829313543598966,0.006147540983606703,-0.0853391684901531,-0.0665170373393188,-0.0010570824524308575
6,-0.000889679715302405,-0.016557377049180366,0.015957446808510856,-0.05643636363636373,0.04932301740812384,-0.0845230002266033,-0.01736111111111116,0.017441860465115866,0.004696673189824141,0.0017421602787457413,-0.06818181818181823,-0.004545454545454741,0.05263157894736836,-0.020761245674740803,-0.04729422464756694,-0.011698113207546879,-0.0560790273556232,0.03896103896103886,0.0,0.07029972752043512,0.04738684671167803,-0.20595667870036116,0.021052631578947434,0.006596306068601621,0.0,0.009375000000000133,-0.03835939805252264,-0.13289581624282187,0.027932960893854775,-0.04013961605584637,0.011201866977829322,-0.05882352941176461,-0.006666666666666599,0.028594939312898138,-0.1095890410958903,0.05112219451371569,-0.0036231884057973396,0.031937172774869405,0.05818181818181789,0.03222222222222215,-0.06448598130841132,-0.007692307692307443,0.07258064516129026,0.0014054813773718422,0.020199959192001682,-0.02640264026402661,0.06650446066504445,0.024945054945055167,-0.06625097427903326,0.02401960784313739,0.11980238781391472,0.02788203753351204,0.0,-0.04132935662547943,0.055133079847908606,0.03333333333333388,0.0037641154328726945,0.10843373493975905,-0.02142857142857091,0.04505272126957105,0.01333333333333342,0.028823529411764914,0.003779457536683184,-0.12034354304635753,0.023960880195598833,-0.11688094840540997,0.007537688442211143,-0.027829313543598966,0.006147540983606703,-0.0853391684901531,-0.0665170373393188,-0.0010570824524308575
7,-0.000889679715302405,-0.016557377049180366,0.015957446808510856,-0.05643636363636373,0.04932301740812384,-0.0845230002266033,-0.01736111111111116,0.017441860465115866,0.004696673189824141,0.0017421602787457413,-0.06818181818181823,-0.004545454545454741,0.05263157894736836,-0.020761245674740803,-0.04729422464756694,-0.011698113207546879,-0.0560790273556232,0.03896103896103886,0.0,0.07029972752043512,0.04738684671167803,-0.20595667870036116,0.021052631578947434,0.006596306068601621,0.0,0.009375000000000133,-0.03835939805252264,-0.13289581624282187,0.027932960893854775,-0.04013961605584637,0.011201866977829322,-0.05882352941176461,-0.006666666666666599,0.028594939312898138,-0.1095890410958903,0.05112219451371569,-0.0036231884057973396,0.031937172774869405,0.05818181818181789,0.03222222222222215,-0.06448598130841132,-0.007692307692307443,0.07258064516129026,0.0014054813773718422,0.020199959192001682,-0.02640264026402661,0.06650446066504445,0.024945054945055167,-0.06625097427903326,0.02401960784313739,0.11980238781391472,0.02788203753351204,0.0,-0.04132935662547943,0.055133079847908606,0.03333333333333388,0.0037641154328726945,0.10843373493975905,-0.02142857142857091,0.04505272126957105,0.01333333333333342,0.028823529411764914,0.003779457536683184,-0.12034354304635753,0.023960880195598833,-0.11688094840540997,0.007537688442211143,-0.027829313543598966,0.006147540983606703,-0.0853391684901531,-0.0665170373393188,-0.0010570824524308575
8,-0.000889679715302405,-0.016557377049180366,0.015957446808510856,-0.05643636363636373,0.04932301740812384,-0.0845230002266033,-0.01736111111111116,0.017441860465115866,0.004696673189824141,0.0017421602787457413,-0.06818181818181823,-0.004545454545454741,0.05263157894736836,-0.020761245674740803,-0.04729422464756694,-0.011698113207546879,-0.0560790273556232,0.03896103896103886,0.0,0.07029972752043512,0.04738684671167803,-0.20595667870036116,0.021052631578947434,0.006596306068601621,0.0,0.009375000000000133,-0.03835939805252264,-0.13289581624282187,0.027932960893854775,-0.04013961605584637,0.011201866977829322,-0.05882352941176461,-0.006666666666666599,0.028594939312898138,-0.1095890410958903,0.05112219451371569,-0.0036231884057973396,0.031937172774869405,0.05818181818181789,0.03222222222222215,-0.06448598130841132,-0.007692307692307443,0.07258064516129026,0.0014054813773718422,0.020199959192001682,-0.02640264026402661,0.06650446066504445,0.024945054945055167,-0.06625097427903326,0.02401960784313739,0.11980238781391472,0.02788203753351204,0.0,-0.04132935662547943,0.055133079847908606,0.03333333333333388,0.0037641154328726945,0.10843373493975905,-0.02142857142857091,0.04505272126957105,0.01333333333333342,0.028823529411764914,0.003779457536683184,-0.12034354304635753,0.023960880195598833,-0.11688094840540997,0.007537688442211143,-0.027829313543598966,0.006147540983606703,-0.0853391684901531,-0.0665170373393188,-0.0010570824524308575
9,-0.000889679715302405,-0.016557377049180366,0.015957446808510856,-0.05643636363636373,0.04932301740812384,-0.0845230002266033,-0.01736111111111116,0.017441860465115866,0.004696673189824141,0.0017421602787457413,-0.06818181818181823,-0.004545454545454741,0.05263157894736836,-0.020761245674740803,-0.04729422464756694,-0.011698113207546879,-0.0560790273556232,0.03896103896103886,0.0,0.07029972752043512,0.04738684671167803,-0.20595667870036116,0.021052631578947434,0.006596306068601621,0.0,0.009375000000000133,-0.03835939805252264,-0.13289581624282187,0.027932960893854775,-0.04013961605584637,0.011201866977829322,-0.05882352941176461,-0.006666666666666599,0.028594939312898138,-0.1095890410958903,0.05112219451371569,-0.0036231884057973396,0.031937172774869405,0.05818181818181789,0.03222222222222215,-0.06448598130841132,-0.007692307692307443,0.07258064516129026,0.0014054813773718422,0.020199959192001682,-0.02640264026402661,0.06650446066504445,0.024945054945055167,-0.06625097427903326,0.02401960784313739,0.11980238781391472,0.02788203753351204,0.0,-0.04132935662547943,0.055133079847908606,0.03333333333333388,0.0037641154328726945,0.10843373493975905,-0.02142857142857091,0.04505272126957105,0.01333333333333342,0.028823529411764914,0.003779457536683184,-0.12034354304635753,0.023960880195598833,-0.11688094840540997,0.007537688442211143,-0.027829313543598966,0.006147540983606703,-0.0853391684901531,-0.0665170373393188,-0.0010570824524308575
